thermo
   300.000  1000.000  5000.000
c                       c   1               g  0300.00   5000.00  1000.00      1
 5.95787891e+00 7.90728626e-03-2.68246234e-06 4.13891337e-10-2.39007330e-14    2
-1.53574838e+03-4.71963886e+00 4.26146906e+00 1.00873599e-02-3.21506184e-06    3
 2.09409267e-10 4.18339103e-14-6.84394259e+02 5.16330320e+00                   4
ch4               121286c   1h   4          g  0300.00   5000.00  1000.00      1
 0.01683479e+02 0.01023724e+00-0.03875129e-04 0.06785585e-08-0.04503423e-12    2
-0.01008079e+06 0.09623395e+02 0.07787415e+01 0.01747668e+00-0.02783409e-03    3
 0.03049708e-06-0.01223931e-09-0.09825229e+05 0.01372219e+03                   4
ch3               121286c   1h   3          g  0300.00   5000.00  1000.00      1
 0.02844052e+02 0.06137974e-01-0.02230345e-04 0.03785161e-08-0.02452159e-12    2
 0.01643781e+06 0.05452697e+02 0.02430443e+02 0.01112410e+00-0.01680220e-03    3
 0.01621829e-06-0.05864953e-10 0.01642378e+06 0.06789794e+02                   4
ch2               120186c   1h   2          g  0250.00   4000.00  1000.00      1
 0.03636408e+02 0.01933057e-01-0.01687016e-05-0.01009899e-08 0.01808256e-12    2
 0.04534134e+06 0.02156561e+02 0.03762237e+02 0.01159819e-01 0.02489585e-05    3
 0.08800836e-08-0.07332435e-11 0.04536791e+06 0.01712578e+02                   4
ch2(s)             31287c   1h   2          g  0300.00   4000.00  1000.00      1
 0.03552889e+02 0.02066788e-01-0.01914116e-05-0.01104673e-08 0.02021350e-12    2
 0.04984975e+06 0.01686570e+02 0.03971265e+02-0.01699089e-02 0.01025369e-04    3
 0.02492551e-07-0.01981266e-10 0.04989368e+06 0.05753207e+00                   4
ch                121286c   1h   1          g  0300.00   5000.00  1000.00      1
 0.02196223e+02 0.02340381e-01-0.07058201e-05 0.09007582e-09-0.03855040e-13    2
 0.07086723e+06 0.09178373e+02 0.03200202e+02 0.02072876e-01-0.05134431e-04    3
 0.05733890e-07-0.01955533e-10 0.07045259e+06 0.03331588e+02                   4
c2h6       1/14/95 thermc   2h   6    0    0g   300.000  5000.000 1384.000    11
 6.10683385e+00 1.29236361e-02-4.42527196e-06 6.87391726e-10-3.98901732e-14    2
-1.37500014e+04-1.30081250e+01-2.52854344e-02 2.40764754e-02-1.11893472e-05    3
 2.08340901e-09-5.29868616e-14-1.12345534e+04 2.11648750e+01                   4
c2h5               12387c   2h   5          g  0300.00   5000.00  1000.00      1
 0.07190480e+02 0.06484077e-01-0.06428065e-05-0.02347879e-08 0.03880877e-12    2
 0.01067455e+06-0.01478089e+03 0.02690702e+02 0.08719133e-01 0.04419839e-04    3
 0.09338703e-08-0.03927773e-10 0.01287040e+06 0.01213820e+03                   4
c2h4              121286c   2h   4          g  0300.00   5000.00  1000.00      1
 0.03528419e+02 0.01148518e+00-0.04418385e-04 0.07844601e-08-0.05266848e-12    2
 0.04428289e+05 0.02230389e+02-0.08614880e+01 0.02796163e+00-0.03388677e-03    3
 0.02785152e-06-0.09737879e-10 0.05573046e+05 0.02421149e+03                   4
c2h3               12787c   2h   3          g  0300.00   5000.00  1000.00      1
 0.05933468e+02 0.04017746e-01-0.03966740e-05-0.01441267e-08 0.02378644e-12    2
 0.03185435e+06-0.08530313e+02 0.02459276e+02 0.07371476e-01 0.02109873e-04    3
-0.01321642e-07-0.01184784e-10 0.03335225e+06 0.01155620e+03                   4
c2h2              121386c   2h   2          g  0300.00   5000.00  1000.00      1
 0.04436770e+02 0.05376039e-01-0.01912817e-04 0.03286379e-08-0.02156710e-12    2
 0.02566766e+06-0.02800338e+02 0.02013562e+02 0.01519045e+00-0.01616319e-03    3
 0.09078992e-07-0.01912746e-10 0.02612444e+06 0.08805378e+02                   4
c2h                81193c   2h   1          g  0300.00   4000.00  1000.00      1
 0.03986367e+02 0.03143123e-01-0.01267243e-04 0.02924363e-08-0.02716320e-12    2
 0.06655884e+06 0.01191063e+02 0.02737704e+02 0.08048446e-01-0.09244310e-04    3
 0.06525259e-07-0.01939580e-10 0.06683813e+06 0.07300220e+02                   4
ch3cho            120186c   2o   1h   4     g  0300.00   5000.00  1000.00      1
 0.05868650e+02 0.01079424e+00-0.03645530e-04 0.05412912e-08-0.02896844e-12    2
-0.02264569e+06-0.06012946e+02 0.02505695e+02 0.01336991e+00 0.04671953e-04    3
-0.01128140e-06 0.04263566e-10-0.02124589e+06 0.01335089e+03                   4
ch3co             120186c   2h   3o   1     g  0300.00   5000.00  1000.00      1
 0.05612279e+02 0.08449886e-01-0.02854147e-04 0.04238376e-08-0.02268404e-12    2
-0.05187863e+05-0.03274949e+02 0.03125278e+02 0.09778220e-01 0.04521448e-04    3
-0.09009462e-07 0.03193718e-10-0.04108508e+05 0.01122885e+03                   4
ch2cho            110393o   1h   3c   2     g  0300.00   5000.00  1000.00      1
 0.05975670e+02 0.08130591e-01-0.02743624e-04 0.04070304e-08-0.02176017e-12    2
 0.04903218e+04-0.05045251e+02 0.03409062e+02 0.01073857e+00 0.01891492e-04    3
-0.07158583e-07 0.02867385e-10 0.01521477e+05 0.09558290e+02                   4
ch2co             121686c   2h   2o   1     g  0300.00   5000.00  1000.00      1
 0.06038817e+02 0.05804840e-01-0.01920954e-04 0.02794485e-08-0.01458868e-12    2
-0.08583402e+05-0.07657581e+02 0.02974971e+02 0.01211871e+00-0.02345046e-04    3
-0.06466685e-07 0.03905649e-10-0.07632637e+05 0.08673553e+02                   4
hcco               32387h   1c   2o   1     g  0300.00   4000.00  1000.00      1
 0.06758073e+02 0.02000400e-01-0.02027607e-05-0.01041132e-08 0.01965165e-12    2
 0.01901513e+06-0.09071262e+02 0.05047965e+02 0.04453478e-01 0.02268283e-05    3
-0.01482095e-07 0.02250742e-11 0.01965892e+06 0.04818439e+01                   4
hccoh              32387h   2c   2o   1     g  0300.00   4000.00  1000.00      1
 0.07328324e+02 0.03336416e-01-0.03024705e-05-0.01781106e-08 0.03245168e-12    2
 0.07598258e+05-0.01401214e+03 0.03899465e+02 0.09701075e-01-0.03119309e-05    3
-0.05537732e-07 0.02465732e-10 0.08701190e+05 0.04491875e+02                   4
ch3co3h    6/26/95 thermc   2h   4o   3    0g   300.000  5000.000 1391.000    31
 1.25060485e+01 9.47789695e-03-3.30402246e-06 5.19630793e-10-3.04233568e-14    2
-4.59856703e+04-3.79195947e+01 2.24135876e+00 3.37963514e-02-2.53887482e-05    3
 9.67583587e-09-1.49266157e-12-4.24677831e+04 1.70668133e+01                   4
ch3co3     4/ 3/ 0 thermc   2h   3o   3    0g   300.000  5000.000 1391.000    21
 1.12522498e+01 8.33652672e-03-2.89014530e-06 4.52781734e-10-2.64354456e-14    2
-2.60238584e+04-2.96370457e+01 3.60373432e+00 2.70080341e-02-2.08293438e-05    3
 8.50541104e-09-1.43846110e-12-2.34205171e+04 1.12014914e+01                   4
ch3co2     2/14/95 thermc   2h   3o   2    0g   300.000  5000.000 1395.000    11
 8.54059736e+00 8.32951214e-03-2.84722010e-06 4.41927196e-10-2.56373394e-14    2
-2.97290678e+04-2.03883545e+01 1.37440768e+00 2.49115604e-02-1.74308894e-05    3
 6.24799508e-09-9.09516835e-13-2.72330150e+04 1.81405454e+01                   4
c2h5oh     3/12/95 thermc   2h   6o   1    0g   300.000  5000.000 1391.000    11
 7.95264841e+00 1.31574144e-02-4.43693359e-06 6.82201160e-10-3.93096335e-14    2
-3.23602958e+04-1.76537972e+01 4.23149045e-01 2.92858167e-02-1.73845099e-05    3
 5.33639892e-09-6.74917252e-13-2.95683054e+04 2.33538763e+01                   4
c2h5o      3/12/95 thermc   2h   5o   1    0g   300.000  5000.000 1389.000    11
 7.87339772e+00 1.13072907e-02-3.84421421e-06 5.94414105e-10-3.43894538e-14    2
-6.07274953e+03-1.73416790e+01 4.94420708e-01 2.71774434e-02-1.65909010e-05    3
 5.15204200e-09-6.48496915e-13-3.35252925e+03 2.28079378e+01                   4
pc2h4oh    3/12/95 thermc   2h   5o   1     g  0300.00   5000.00  1391.00      1
 7.52241939e+00 1.10492715e-02-3.72576465e-06 5.72827397e-10-3.30061759e-14    2
-7.29333590e+03-1.24958732e+01 1.17714711e+00 2.48115685e-02-1.50299503e-05    3
 4.79006785e-09-6.40994211e-13-4.95369043e+03 2.20081586e+01                   4
sc2h4oh    4/ 3/ 0 thermc   2h   5o   1    0g   300.000  5000.000 1392.000    21
 7.83524517e+00 1.08808198e-02-3.68694127e-06 5.68601361e-10-3.28288951e-14    2
-1.07534311e+04-1.53495702e+01 1.91496477e+00 2.45693145e-02-1.63075399e-05    3
 6.12282361e-09-1.00784363e-12-8.62161551e+03 1.65987309e+01                   4
o2c2h4oh   2/14/95 thermc   2h   5o   3    0g   300.000  5000.000 1392.000    31
 1.07432659e+01 1.30957787e-02-4.45370088e-06 6.88548738e-10-3.98230113e-14    2
-2.55911274e+04-2.33254953e+01 4.11839445e+00 2.72240632e-02-1.60824430e-05    3
 5.17033408e-09-7.31610168e-13-2.30857785e+04 1.28482112e+01                   4
c2h5o2h    7/19/ 0 thermc   2h   6o   2    0g   300.000  5000.000 1383.000    31
 1.19442992e+01 1.26271597e-02-4.41776755e-06 6.96327353e-10-4.08268961e-14    2
-2.57408634e+04-3.73382394e+01 1.29970294e+00 3.65488420e-02-2.52808875e-05    3
 9.19746803e-09-1.41362233e-12-2.18866647e+04 2.02719078e+01                   4
c2h5o2     7/19/ 0 thermc   2h   5o   2    0g   300.000  5000.000 1382.000    21
 9.48696023e+00 1.24472545e-02-4.32161576e-06 6.77583033e-10-3.95784568e-14    2
-7.82481795e+03-2.30613020e+01 2.26846188e+00 2.76942578e-02-1.70804106e-05    3
 5.87951878e-09-9.20899069e-13-5.03880758e+03 1.64773972e+01                   4
c2h4o2h    7/19/ 0 thermc   2h   5o   2    0g   300.000  5000.000 1416.000    31
 1.04141161e+01 1.03535418e-02-3.40802617e-06 5.15328200e-10-2.93443242e-14    2
 9.20494999e+02-2.27319861e+01 3.54721135e+00 2.68422848e-02-1.84606216e-05    3
 6.70875659e-09-9.95440617e-13 3.23432979e+03 1.39436666e+01                   4
c2h4o1-2   9/ 1/ 0 thermc   2h   4o   1    0g   300.000  5000.000 1399.000    01
 6.99485763e+00 1.00772459e-02-3.45220932e-06 5.36571216e-10-3.11563543e-14    2
-1.04091344e+04-1.59857976e+01-1.44361790e+00 2.91837107e-02-1.96805054e-05    3
 6.67472575e-09-9.02139342e-13-7.43433507e+03 2.95212453e+01                   4
c2h3o1-2   4/ 3/ 0 thermc   2h   3o   1    0g   300.000  5000.000 1492.000    01
 6.88486471e+00 6.94720501e-03-2.23214698e-06 3.32190767e-10-1.87124555e-14    2
 1.26442200e+04-1.23842570e+01-1.62965122e+00 2.93455486e-02-2.43737550e-05    3
 1.00522325e-08-1.61259036e-12 1.52459425e+04 3.22782741e+01                   4
ch3coch3   5/ 4/92 thermc   3h   6o   1    0g   300.000  5000.000 1374.000    21
 9.91421984e+00 1.46030709e-02-5.06085765e-06 7.92682855e-10-4.62739645e-14    2
-3.11167423e+04-2.86113215e+01 1.30767163e+00 2.92021742e-02-1.19045617e-05    3
 6.52150087e-10 4.67751203e-13-2.75328269e+04 1.96395025e+01                   4
ch3coch2   5/ 4/92 thermc   3h   5o   1    0g   300.000  5000.000 1391.000    21
 1.02303975e+01 1.16494161e-02-4.01005537e-06 6.25205246e-10-3.63784362e-14    2
-8.44380462e+03-2.79197220e+01 1.80339187e+00 3.01407085e-02-1.93505552e-05    3
 6.38199034e-09-8.66103180e-13-5.37233261e+03 1.78046408e+01                   4
ch3coch2o2  2/14/95     c   3h   5o   3    0g   300.000  5000.000 1379.00     31
 1.27690342e+01 1.42554828e-02-4.92821461e-06 7.70448921e-10-4.49110534e-14    2
-2.34798669e+04-3.27155799e+01 5.95535468e+00 2.70255205e-02-1.37385031e-05    3
 3.53735851e-09-4.03922557e-13-2.06679464e+04 5.21436049e+00                   4
ch3coch2o2h 2/14/95     c   3h   6o   3    0g   300.000  5000.000 1381.00     41
 1.52372810e+01 1.44114651e-02-5.01290009e-06 7.87071229e-10-4.60225784e-14    2
-4.27564444e+04-4.77383784e+01 4.94789761e+00 3.60474432e-02-2.21719933e-05    3
 6.98296874e-09-9.21269260e-13-3.88687178e+04 8.49926130e+00                   4
ch3coch2o  4/ 3/ 0 thermc   3h   5o   2    0g   300.000  5000.000 1370.000    21
 1.14637586e+01 1.32124342e-02-4.56580495e-06 7.13897538e-10-4.16281047e-14    2
-2.23833017e+04-3.15127868e+01 3.72927689e+00 2.63943697e-02-1.09796486e-05    3
 8.58185303e-10 3.39474590e-13-1.91551565e+04 1.18505335e+01                   4
c2h3cho    6/26/95 thermc   3h   4o   1    0g   300.000  5000.000 1393.000    11
 1.04184959e+01 9.48963321e-03-3.29310529e-06 5.16279203e-10-3.01587291e-14    2
-1.49630281e+04-3.07235061e+01 2.92355162e-01 3.54321417e-02-2.94936324e-05    3
 1.28100124e-08-2.26144108e-12-1.16521584e+04 2.28878280e+01                   4
c2h3co     4/ 3/ 0 thermc   3h   3o   1    0g   300.000  5000.000 1402.000    01
 9.37467676e+00 7.91296900e-03-2.67198280e-06 4.11115430e-10-2.36978981e-14    2
 1.92969514e+03-2.40892696e+01 1.36242013e+00 3.15273972e-02-3.00218935e-05    3
 1.48167112e-08-2.87971530e-12 4.25770215e+03 1.72626546e+01                   4
c2h5cho    6/26/95 thermc   3h   6o   1    0g   300.000  5000.000 1378.000    21
 1.02427695e+01 1.39641989e-02-4.76248001e-06 7.38105706e-10-4.27759503e-14    2
-2.74143135e+04-2.85346843e+01 2.16308444e+00 2.95501264e-02-1.52446252e-05    3
 3.49503947e-09-2.38896627e-13-2.42260137e+04 1.61153348e+01                   4
c2h5co     6/26/95 thermc   3h   5o   1    0g   300.000  5000.000 1373.000    21
 9.87881997e+00 1.17515676e-02-4.00614923e-06 6.20850617e-10-3.59835225e-14    2
-8.47292283e+03-2.49235196e+01 2.93313946e+00 2.47427911e-02-1.21222003e-05    3
 2.34701048e-09-5.26843338e-14-5.69663063e+03 1.35958355e+01                   4
ch3och3    7/20/98 thermc   2h   6o   1    0g   300.000  5000.000 1368.000    21
 8.27745836e+00 1.32135539e-02-4.53264362e-06 7.05316507e-10-4.09933283e-14    2
-2.61982700e+04-2.15190894e+01 1.50763450e+00 2.39914228e-02-8.68910500e-06    3
-9.66835762e-11 4.89319361e-13-2.32810894e+04 1.67317297e+01                   4
ch3och2    5/11/10 thermc   2h   5o   1    0g   300.000  5000.000 1389.000    21
 6.73134670e+00 1.18022530e-02-4.00104434e-06 6.17227325e-10-3.56435023e-14    2
-2.84606286e+03-9.26690917e+00 2.19172957e+00 1.90390966e-02-6.81450700e-06    3
 8.63577609e-11 3.23902492e-13-8.86211259e+02 1.63849916e+01                   4
ch3och2o2  7/20/98 thermc   2h   5o   3    0g   300.000  5000.000 1389.000    31
 1.24249729e+01 1.18705986e-02-4.07906532e-06 6.35310809e-10-3.69427867e-14    2
-2.29679238e+04-3.53740145e+01 2.21029612e+00 3.68877454e-02-2.82561555e-05    3
 1.15730533e-08-1.97130470e-12-1.94940940e+04 1.91463601e+01                   4
ch2och2o2h 7/20/98 thermc   2h   5o   3    0g   300.000  5000.000 1393.000    41
 1.51191783e+01 9.23718883e-03-3.19127505e-06 4.99114678e-10-2.91162488e-14    2
-1.84114867e+04-4.85706618e+01 2.52895507e+00 4.24128290e-02-3.73406386e-05    3
 1.66639333e-08-2.96443312e-12-1.44293306e+04 1.76899251e+01                   4
ch3och2o2h 7/20/98 thermc   2h   6o   3    0g   300.000  5000.000 1392.000    41
 1.49370964e+01 1.19465829e-02-4.12746359e-06 6.45422590e-10-3.76427939e-14    2
-4.11001068e+04-4.99552737e+01 1.19855761e+00 4.59060764e-02-3.66252420e-05    3
 1.49318970e-08-2.46057445e-12-3.65363161e+04 2.31339904e+01                   4
ch3och2o   2/ 9/96 thermc   2h   5o   2    0g   300.000  5000.000 2012.000    21
 8.60261845e+00 1.35772195e-02-4.84661602e-06 7.77766193e-10-4.62633624e-14    2
-2.13762444e+04-1.75775023e+01 3.25889339e+00 2.22146359e-02-7.78556340e-06    3
-2.41484158e-10 4.51914496e-13-1.92377212e+04 1.23680069e+01                   4
o2ch2och2o2h 7/20/98 trmc   2h   5o   5    0g   300.000  5000.000 1402.000    51
 1.92038046e+01 1.04394841e-02-3.60582939e-06 5.63792843e-10-3.28807214e-14    2
-3.79207055e+04-6.51847273e+01 1.99640551e+00 5.83226232e-02-5.53259778e-05    3
 2.59810540e-08-4.77141005e-12-3.27628742e+04 2.44215005e+01                   4
ho2ch2ocho 8/31/99 thermc   2h   4o   4    0g   300.000  5000.000 1387.000    41
 1.64584298e+01 8.52683511e-03-3.04113500e-06 4.85596908e-10-2.87316334e-14    2
-6.23959608e+04-5.38924139e+01 3.47935703e+00 4.02952392e-02-3.30109296e-05    3
 1.34360117e-08-2.18601580e-12-5.80629934e+04 1.52521392e+01                   4
och2ocho   4/ 9/98 thermc   2h   3o   3    0g   300.000  5000.000 1475.000    21
 1.20233916e+01 8.11262659e-03-2.91356462e-06 4.67340384e-10-2.77375525e-14    2
-4.33647231e+04-3.33691809e+01 5.19690837e+00 1.58839723e-02 3.53540547e-07    3
-6.10456923e-09 1.94661801e-12-4.02242792e+04 6.11645828e+00                   4
hoch2oco   8/31/99 thermc   2h   3o   3    0g   300.000  5000.000 1603.000    31
 1.13737391e+01 8.17663898e-03-2.92034021e-06 4.66695616e-10-2.76276823e-14    2
-4.65575743e+04-2.86035265e+01 6.08180801e+00 1.28768359e-02 2.04419418e-06    3
-6.10154921e-09 1.79820559e-12-4.39526183e+04 2.54054449e+00                   4
ch3ocho    8/31/99 thermc   2h   4o   2    0g   300.000  5000.000 1686.000    21
 8.69123518e+00 1.15503122e-02-4.27782486e-06 7.02533059e-10-4.24333552e-14    2
-4.64364769e+04-1.89301478e+01 3.08839783e+00 2.03760048e-02-6.84777040e-06    3
-7.28186203e-10 5.62130216e-13-4.41855167e+04 1.25364719e+01                   4
ch3oco     8/31/99 thermc   2h   3o   2    0g   300.000  5000.000 1601.000    21
